SubID,subject,correct,total_trials,trial_type,condition,trial_type_non_rec,condition_non_rec,probe_type,sub_idx
6581442,118,9,17,-0.5,1,1,2,-0.5,116
6581442,118,11,18,0.5,1,2,2,-0.5,116
6581442,118,8,18,-0.5,1,1,2,0.5,116
6581442,118,10,18,0.5,1,2,2,0.5,116
6581449,119,18,18,-0.5,1,1,2,-0.5,117
6581449,119,10,18,0.5,1,2,2,-0.5,117
6581449,119,13,17,-0.5,1,1,2,0.5,117
6581449,119,11,18,0.5,1,2,2,0.5,117
6581486,120,15,18,-0.5,1,1,2,-0.5,118
6581486,120,15,18,0.5,1,2,2,-0.5,118
6581486,120,16,18,-0.5,1,1,2,0.5,118
6581486,120,13,18,0.5,1,2,2,0.5,118
6581500,121,6,18,-0.5,1,1,2,-0.5,119
6581500,121,6,17,0.5,1,2,2,-0.5,119
6581500,121,10,18,-0.5,1,1,2,0.5,119
6581500,121,9,17,0.5,1,2,2,0.5,119
6582987,122,15,18,-0.5,1,1,2,-0.5,120
6582987,122,14,18,0.5,1,2,2,-0.5,120
6582987,122,5,18,-0.5,1,1,2,0.5,120
6582987,122,15,18,0.5,1,2,2,0.5,120
6582986,123,8,17,-0.5,1,1,2,-0.5,121
6582986,123,8,18,0.5,1,2,2,-0.5,121
6582986,123,11,18,-0.5,1,1,2,0.5,121
6582986,123,6,17,0.5,1,2,2,0.5,121
6583190,124,7,18,-0.5,1,1,2,-0.5,122
6583190,124,10,18,0.5,1,2,2,-0.5,122
6583190,124,9,17,-0.5,1,1,2,0.5,122
6583190,124,7,18,0.5,1,2,2,0.5,122
6583966,125,7,18,-0.5,1,1,2,-0.5,123
6583966,125,10,18,0.5,1,2,2,-0.5,123
6583966,125,10,18,-0.5,1,1,2,0.5,123
6583966,125,6,18,0.5,1,2,2,0.5,123
6576552,126,7,17,-0.5,-1,1,1,-0.5,124
6576552,126,9,17,0.5,-1,2,1,-0.5,124
6576552,126,9,18,-0.5,-1,1,1,0.5,124
6576552,126,9,18,0.5,-1,2,1,0.5,124
6576609,127,12,18,-0.5,-1,1,1,-0.5,125
6576609,127,10,18,0.5,-1,2,1,-0.5,125
6576609,127,10,18,-0.5,-1,1,1,0.5,125
6576609,127,7,18,0.5,-1,2,1,0.5,125
6576642,128,13,18,-0.5,-1,1,1,-0.5,126
6576642,128,12,18,0.5,-1,2,1,-0.5,126
6576642,128,11,18,-0.5,-1,1,1,0.5,126
6576642,128,7,18,0.5,-1,2,1,0.5,126
6576935,129,14,18,-0.5,-1,1,1,-0.5,127
