SubID,subject,correct,total_trials,trial_type,condition,trial_type_non_rec,condition_non_rec,probe_type,sub_idx
6581656,137,0,1,-0.5,-1,1,1,0.5,126
6581656,137,1,1,0.5,-1,2,1,0.5,126
6583002,138,1,1,-0.5,-1,1,1,-0.5,127
6583002,138,0,1,0.5,-1,2,1,-0.5,127
6583002,138,1,1,-0.5,-1,1,1,0.5,127
6583002,138,0,1,0.5,-1,2,1,0.5,127
6582977,139,0,1,-0.5,-1,1,1,-0.5,128
6582977,139,0,1,0.5,-1,2,1,-0.5,128
6582977,139,1,1,-0.5,-1,1,1,0.5,128
6582977,139,1,1,0.5,-1,2,1,0.5,128
6583231,140,1,1,-0.5,-1,1,1,-0.5,129
6583231,140,0,1,0.5,-1,2,1,-0.5,129
6583231,140,1,1,-0.5,-1,1,1,0.5,129
6583231,140,0,1,0.5,-1,2,1,0.5,129
6576585,141,1,1,-0.5,1,1,2,-0.5,130
6576585,141,0,1,0.5,1,2,2,-0.5,130
6576585,141,0,1,-0.5,1,1,2,0.5,130
6576585,141,0,1,0.5,1,2,2,0.5,130
6576616,142,1,1,-0.5,1,1,2,-0.5,131
6576616,142,1,1,0.5,1,2,2,-0.5,131
6576616,142,1,1,-0.5,1,1,2,0.5,131
6576616,142,0,1,0.5,1,2,2,0.5,131
6576653,143,0,1,-0.5,1,1,2,-0.5,132
6576653,143,1,1,0.5,1,2,2,-0.5,132
6576653,143,0,1,-0.5,1,1,2,0.5,132
6576653,143,0,1,0.5,1,2,2,0.5,132
6577327,145,1,1,-0.5,1,1,2,-0.5,133
6577327,145,0,1,0.5,1,2,2,-0.5,133
6577327,145,0,1,-0.5,1,1,2,0.5,133
6577327,145,0,1,0.5,1,2,2,0.5,133
6577428,146,1,1,-0.5,1,1,2,-0.5,134
6577428,146,1,1,0.5,1,2,2,-0.5,134
6577428,146,0,1,-0.5,1,1,2,0.5,134
6577428,146,1,1,0.5,1,2,2,0.5,134
6577308,147,1,1,-0.5,1,1,2,-0.5,135
6577308,147,1,1,0.5,1,2,2,-0.5,135
6577308,147,0,1,-0.5,1,1,2,0.5,135
6577308,147,1,1,0.5,1,2,2,0.5,135
6581443,148,1,1,-0.5,1,1,2,-0.5,136
6581443,148,1,1,0.5,1,2,2,-0.5,136
6581443,148,0,1,-0.5,1,1,2,0.5,136
6581443,148,1,1,0.5,1,2,2,0.5,136
6581502,150,1,1,-0.5,1,1,2,-0.5,137
6581502,150,0,1,0.5,1,2,2,-0.5,137
6581502,150,1,1,-0.5,1,1,2,0.5,137
6581502,150,0,1,0.5,1,2,2,0.5,137
6582996,151,1,1,-0.5,1,1,2,-0.5,138
6582996,151,0,1,0.5,1,2,2,-0.5,138
6582996,151,1,1,-0.5,1,1,2,0.5,138
6582996,151,1,1,0.5,1,2,2,0.5,138
6583064,152,1,1,-0.5,1,1,2,-0.5,139
6583064,152,0,1,0.5,1,2,2,-0.5,139
6583064,152,1,1,-0.5,1,1,2,0.5,139
6583064,152,1,1,0.5,1,2,2,0.5,139
6583059,153,0,1,-0.5,1,1,2,-0.5,140
6583059,153,0,1,0.5,1,2,2,-0.5,140
6583059,153,0,1,-0.5,1,1,2,0.5,140
6583059,153,0,1,0.5,1,2,2,0.5,140
6583155,154,1,1,-0.5,1,1,2,-0.5,141
6583155,154,1,1,0.5,1,2,2,-0.5,141
6583155,154,0,1,-0.5,1,1,2,0.5,141
6583155,154,1,1,0.5,1,2,2,0.5,141
6576590,155,1,1,-0.5,1,1,2,-0.5,142
6576590,155,1,1,0.5,1,2,2,-0.5,142
6576590,155,0,1,-0.5,1,1,2,0.5,142
6576590,155,0,1,0.5,1,2,2,0.5,142
6576723,156,1,1,-0.5,1,1,2,-0.5,143
6576723,156,0,1,0.5,1,2,2,-0.5,143
6576723,156,0,1,-0.5,1,1,2,0.5,143
6576723,156,1,1,0.5,1,2,2,0.5,143
6577041,157,1,1,-0.5,1,1,2,-0.5,144
6577041,157,0,1,0.5,1,2,2,-0.5,144
6577041,157,1,1,-0.5,1,1,2,0.5,144
6577041,157,1,1,0.5,1,2,2,0.5,144
6577342,158,1,1,-0.5,1,1,2,-0.5,145
6577342,158,1,1,0.5,1,2,2,-0.5,145
6577342,158,0,1,-0.5,1,1,2,0.5,145
6577342,158,0,1,0.5,1,2,2,0.5,145
6577346,159,1,1,-0.5,1,1,2,-0.5,146
6577346,159,1,1,0.5,1,2,2,-0.5,146
6577346,159,0,1,-0.5,1,1,2,0.5,146
6577346,159,0,1,0.5,1,2,2,0.5,146
6577419,160,1,1,-0.5,1,1,2,-0.5,147
6577419,160,0,1,0.5,1,2,2,-0.5,147
6577419,160,0,1,-0.5,1,1,2,0.5,147
6577419,160,1,1,0.5,1,2,2,0.5,147
6577715,161,1,1,-0.5,1,1,2,-0.5,148
6577715,161,1,1,0.5,1,2,2,-0.5,148
6577715,161,1,1,-0.5,1,1,2,0.5,148
6577715,161,0,1,0.5,1,2,2,0.5,148
6581427,162,1,1,-0.5,1,1,2,-0.5,149
6581427,162,0,1,0.5,1,2,2,-0.5,149
6581427,162,0,1,-0.5,1,1,2,0.5,149
6581427,162,1,1,0.5,1,2,2,0.5,149
6581506,163,0,1,-0.5,1,1,2,-0.5,150
6581506,163,0,1,0.5,1,2,2,-0.5,150
6581506,163,0,1,-0.5,1,1,2,0.5,150
6581506,163,1,1,0.5,1,2,2,0.5,150
6581549,164,0,1,-0.5,1,1,2,-0.5,151
6581549,164,0,1,0.5,1,2,2,-0.5,151
6581549,164,0,1,-0.5,1,1,2,0.5,151
6581549,164,1,1,0.5,1,2,2,0.5,151
6581527,165,1,1,-0.5,1,1,2,-0.5,152
6581527,165,0,1,0.5,1,2,2,-0.5,152
6581527,165,1,1,-0.5,1,1,2,0.5,152
6581527,165,1,1,0.5,1,2,2,0.5,152
6583067,166,0,1,-0.5,1,1,2,-0.5,153
6583067,166,0,1,0.5,1,2,2,-0.5,153
6583067,166,0,1,-0.5,1,1,2,0.5,153
6583067,166,0,1,0.5,1,2,2,0.5,153
6582992,167,0,1,-0.5,1,1,2,-0.5,154
6582992,167,0,1,0.5,1,2,2,-0.5,154
6582992,167,0,1,-0.5,1,1,2,0.5,154
6582992,167,1,1,0.5,1,2,2,0.5,154
6583005,168,1,1,-0.5,1,1,2,-0.5,155
6583005,168,1,1,0.5,1,2,2,-0.5,155
6583005,168,1,1,-0.5,1,1,2,0.5,155
6583005,168,1,1,0.5,1,2,2,0.5,155
6576599,169,1,1,-0.5,-1,1,1,-0.5,156
6576599,169,0,1,0.5,-1,2,1,-0.5,156
6576599,169,1,1,-0.5,-1,1,1,0.5,156
6576599,169,0,1,0.5,-1,2,1,0.5,156
6576591,170,1,1,-0.5,-1,1,1,-0.5,157
6576591,170,1,1,0.5,-1,2,1,-0.5,157
6576591,170,0,1,-0.5,-1,1,1,0.5,157
6576591,170,0,1,0.5,-1,2,1,0.5,157
6577331,172,1,1,-0.5,-1,1,1,-0.5,158
6577331,172,1,1,0.5,-1,2,1,-0.5,158
6577331,172,1,1,-0.5,-1,1,1,0.5,158
6577331,172,0,1,0.5,-1,2,1,0.5,158
6577314,173,1,1,-0.5,-1,1,1,-0.5,159
6577314,173,0,1,0.5,-1,2,1,-0.5,159
6577314,173,0,1,-0.5,-1,1,1,0.5,159
6577314,173,0,1,0.5,-1,2,1,0.5,159
6577522,174,0,1,-0.5,-1,1,1,-0.5,160
6577522,174,1,1,0.5,-1,2,1,-0.5,160
6577522,174,0,1,-0.5,-1,1,1,0.5,160
6577522,174,1,1,0.5,-1,2,1,0.5,160
6577668,175,1,1,-0.5,-1,1,1,-0.5,161
6577668,175,1,1,0.5,-1,2,1,-0.5,161
6577668,175,1,1,-0.5,-1,1,1,0.5,161
6577668,175,1,1,0.5,-1,2,1,0.5,161
6581439,176,1,1,-0.5,-1,1,1,-0.5,162
6581439,176,1,1,0.5,-1,2,1,-0.5,162
6581439,176,1,1,-0.5,-1,1,1,0.5,162
6581439,176,1,1,0.5,-1,2,1,0.5,162
6581466,177,1,1,-0.5,-1,1,1,-0.5,163
6581466,177,0,1,0.5,-1,2,1,-0.5,163
6581466,177,1,1,-0.5,-1,1,1,0.5,163
6581466,177,0,1,0.5,-1,2,1,0.5,163
6581468,178,1,1,-0.5,-1,1,1,-0.5,164
6581468,178,1,1,0.5,-1,2,1,-0.5,164
6581468,178,0,1,-0.5,-1,1,1,0.5,164
6581468,178,1,1,0.5,-1,2,1,0.5,164
6581893,179,0,1,-0.5,-1,1,1,-0.5,165
6581893,179,0,1,0.5,-1,2,1,-0.5,165
6581893,179,1,1,-0.5,-1,1,1,0.5,165
6581893,179,1,1,0.5,-1,2,1,0.5,165
6583068,180,1,1,-0.5,-1,1,1,-0.5,166
6583068,180,0,1,0.5,-1,2,1,-0.5,166
6583068,180,1,1,-0.5,-1,1,1,0.5,166
6583068,180,0,1,0.5,-1,2,1,0.5,166
6583056,181,1,1,-0.5,-1,1,1,-0.5,167
6583056,181,1,1,0.5,-1,2,1,-0.5,167
6583056,181,0,1,-0.5,-1,1,1,0.5,167
6583056,181,0,1,0.5,-1,2,1,0.5,167
6582982,182,1,1,-0.5,-1,1,1,-0.5,168
6582982,182,0,1,0.5,-1,2,1,-0.5,168
6582982,182,1,1,-0.5,-1,1,1,0.5,168
6582982,182,0,1,0.5,-1,2,1,0.5,168
6584767,183,1,1,-0.5,-1,1,1,-0.5,169
6584767,183,0,1,0.5,-1,2,1,-0.5,169
6584767,183,1,1,-0.5,-1,1,1,0.5,169
6584767,183,1,1,0.5,-1,2,1,0.5,169
6576575,185,1,1,-0.5,-1,1,1,-0.5,170
6576575,185,0,1,0.5,-1,2,1,-0.5,170
6576575,185,1,1,-0.5,-1,1,1,0.5,170
6576575,185,0,1,0.5,-1,2,1,0.5,170
6576566,186,1,1,-0.5,-1,1,1,-0.5,171
6576566,186,1,1,0.5,-1,2,1,-0.5,171
6576566,186,1,1,-0.5,-1,1,1,0.5,171
6576566,186,0,1,0.5,-1,2,1,0.5,171
6577030,187,0,1,-0.5,-1,1,1,-0.5,172
6577030,187,1,1,0.5,-1,2,1,-0.5,172
6577030,187,0,1,-0.5,-1,1,1,0.5,172
6577030,187,0,1,0.5,-1,2,1,0.5,172
6577359,188,1,1,-0.5,-1,1,1,-0.5,173
6577359,188,1,1,0.5,-1,2,1,-0.5,173
6577359,188,1,1,-0.5,-1,1,1,0.5,173
6577359,188,1,1,0.5,-1,2,1,0.5,173
6577352,189,0,1,-0.5,-1,1,1,-0.5,174
6577352,189,1,1,0.5,-1,2,1,-0.5,174
6577352,189,1,1,-0.5,-1,1,1,0.5,174
6577352,189,1,1,0.5,-1,2,1,0.5,174
6577333,190,1,1,-0.5,-1,1,1,-0.5,175
6577333,190,1,1,0.5,-1,2,1,-0.5,175
6577333,190,1,1,-0.5,-1,1,1,0.5,175
6577333,190,0,1,0.5,-1,2,1,0.5,175
6577897,191,0,1,-0.5,-1,1,1,-0.5,176
6577897,191,1,1,0.5,-1,2,1,-0.5,176
6577897,191,1,1,-0.5,-1,1,1,0.5,176
6577897,191,0,1,0.5,-1,2,1,0.5,176
6581417,192,1,1,-0.5,-1,1,1,-0.5,177
6581417,192,1,1,0.5,-1,2,1,-0.5,177
6581417,192,1,1,-0.5,-1,1,1,0.5,177
6581417,192,1,1,0.5,-1,2,1,0.5,177
6581459,193,1,1,-0.5,-1,1,1,-0.5,178
6581459,193,1,1,0.5,-1,2,1,-0.5,178
6581459,193,1,1,-0.5,-1,1,1,0.5,178
6581459,193,1,1,0.5,-1,2,1,0.5,178
6581456,194,1,1,-0.5,-1,1,1,-0.5,179
6581456,194,1,1,0.5,-1,2,1,-0.5,179
6581456,194,1,1,-0.5,-1,1,1,0.5,179
6581456,194,0,1,0.5,-1,2,1,0.5,179
6582983,195,0,1,-0.5,-1,1,1,-0.5,180
6582983,195,0,1,0.5,-1,2,1,-0.5,180
6582983,195,1,1,-0.5,-1,1,1,0.5,180
6582983,195,0,1,0.5,-1,2,1,0.5,180
6583109,196,1,1,-0.5,-1,1,1,-0.5,181
6583109,196,0,1,0.5,-1,2,1,-0.5,181
6583109,196,1,1,-0.5,-1,1,1,0.5,181
6583109,196,0,1,0.5,-1,2,1,0.5,181
6582980,197,1,1,-0.5,-1,1,1,-0.5,182
6582980,197,0,1,0.5,-1,2,1,-0.5,182
6582980,197,1,1,-0.5,-1,1,1,0.5,182
6582980,197,0,1,0.5,-1,2,1,0.5,182
6576543,199,1,1,-0.5,1,1,2,-0.5,183
6576543,199,0,1,0.5,1,2,2,-0.5,183
6576543,199,1,1,-0.5,1,1,2,0.5,183
6576543,199,1,1,0.5,1,2,2,0.5,183
6576626,200,1,1,-0.5,1,1,2,-0.5,184
6576626,200,0,1,0.5,1,2,2,-0.5,184
6576626,200,1,1,-0.5,1,1,2,0.5,184
6576626,200,0,1,0.5,1,2,2,0.5,184
6576643,201,0,1,-0.5,1,1,2,-0.5,185
6576643,201,0,1,0.5,1,2,2,-0.5,185
6576643,201,1,1,-0.5,1,1,2,0.5,185
6576643,201,1,1,0.5,1,2,2,0.5,185
6576836,202,1,1,-0.5,1,1,2,-0.5,186
6576836,202,1,1,0.5,1,2,2,-0.5,186
6576836,202,0,1,-0.5,1,1,2,0.5,186
6576836,202,0,1,0.5,1,2,2,0.5,186
6577326,203,0,1,-0.5,1,1,2,-0.5,187
6577326,203,1,1,0.5,1,2,2,-0.5,187
6577326,203,1,1,-0.5,1,1,2,0.5,187
6577326,203,1,1,0.5,1,2,2,0.5,187
6577330,204,1,1,-0.5,1,1,2,-0.5,188
6577330,204,0,1,0.5,1,2,2,-0.5,188
6577330,204,1,1,-0.5,1,1,2,0.5,188
6577330,204,0,1,0.5,1,2,2,0.5,188
6577438,205,1,1,-0.5,1,1,2,-0.5,189
6577438,205,1,1,0.5,1,2,2,-0.5,189
6577438,205,1,1,-0.5,1,1,2,0.5,189
6577438,205,0,1,0.5,1,2,2,0.5,189
6581426,206,1,1,-0.5,1,1,2,-0.5,190
6581426,206,0,1,0.5,1,2,2,-0.5,190
6581426,206,1,1,-0.5,1,1,2,0.5,190
6581426,206,0,1,0.5,1,2,2,0.5,190
6581470,207,1,1,-0.5,1,1,2,-0.5,191
6581470,207,1,1,0.5,1,2,2,-0.5,191
6581470,207,1,1,-0.5,1,1,2,0.5,191
6581470,207,0,1,0.5,1,2,2,0.5,191
6581430,208,1,1,-0.5,1,1,2,-0.5,192
6581430,208,0,1,0.5,1,2,2,-0.5,192
6581430,208,1,1,-0.5,1,1,2,0.5,192
6581430,208,0,1,0.5,1,2,2,0.5,192
6582397,209,1,1,-0.5,1,1,2,-0.5,193
6582397,209,1,1,0.5,1,2,2,-0.5,193
6582397,209,1,1,-0.5,1,1,2,0.5,193
6582397,209,0,1,0.5,1,2,2,0.5,193
6583003,210,1,1,-0.5,1,1,2,-0.5,194
6583003,210,1,1,0.5,1,2,2,-0.5,194
6583003,210,0,1,-0.5,1,1,2,0.5,194
6583003,210,0,1,0.5,1,2,2,0.5,194
6583060,211,0,1,-0.5,1,1,2,-0.5,195
6583060,211,1,1,0.5,1,2,2,-0.5,195
6583060,211,1,1,-0.5,1,1,2,0.5,195
6583060,211,0,1,0.5,1,2,2,0.5,195
6583846,212,0,1,-0.5,1,1,2,-0.5,196
6583846,212,1,1,0.5,1,2,2,-0.5,196
6583846,212,1,1,-0.5,1,1,2,0.5,196
6583846,212,0,1,0.5,1,2,2,0.5,196
6576574,213,1,1,-0.5,-1,1,1,-0.5,197
6576574,213,0,1,0.5,-1,2,1,-0.5,197
6576574,213,1,1,-0.5,-1,1,1,0.5,197
6576574,213,0,1,0.5,-1,2,1,0.5,197
6576598,214,1,1,-0.5,-1,1,1,-0.5,198
6576598,214,1,1,0.5,-1,2,1,-0.5,198
6576598,214,0,1,-0.5,-1,1,1,0.5,198
6576598,214,1,1,0.5,-1,2,1,0.5,198
6576559,215,1,1,-0.5,-1,1,1,-0.5,199
6576559,215,1,1,0.5,-1,2,1,-0.5,199
6576559,215,1,1,-0.5,-1,1,1,0.5,199
6576559,215,0,1,0.5,-1,2,1,0.5,199
6577304,216,1,1,-0.5,-1,1,1,-0.5,200
6577304,216,0,1,0.5,-1,2,1,-0.5,200
6577304,216,0,1,-0.5,-1,1,1,0.5,200
6577304,216,0,1,0.5,-1,2,1,0.5,200
6577353,217,0,1,-0.5,-1,1,1,-0.5,201
6577353,217,0,1,0.5,-1,2,1,-0.5,201
6577353,217,0,1,-0.5,-1,1,1,0.5,201
6577353,217,1,1,0.5,-1,2,1,0.5,201
6577397,218,1,1,-0.5,-1,1,1,-0.5,202
6577397,218,1,1,0.5,-1,2,1,-0.5,202
6577397,218,0,1,-0.5,-1,1,1,0.5,202
6577397,218,1,1,0.5,-1,2,1,0.5,202
6577427,219,1,1,-0.5,-1,1,1,-0.5,203
6577427,219,0,1,0.5,-1,2,1,-0.5,203
6577427,219,0,1,-0.5,-1,1,1,0.5,203
6577427,219,1,1,0.5,-1,2,1,0.5,203
6581437,220,1,1,-0.5,-1,1,1,-0.5,204
6581437,220,1,1,0.5,-1,2,1,-0.5,204
6581437,220,0,1,-0.5,-1,1,1,0.5,204
6581437,220,0,1,0.5,-1,2,1,0.5,204
6581448,221,1,1,-0.5,-1,1,1,-0.5,205
6581448,221,1,1,0.5,-1,2,1,-0.5,205
6581448,221,0,1,-0.5,-1,1,1,0.5,205
6581448,221,0,1,0.5,-1,2,1,0.5,205
6581565,222,0,1,-0.5,-1,1,1,-0.5,206
6581565,222,1,1,0.5,-1,2,1,-0.5,206
6581565,222,1,1,-0.5,-1,1,1,0.5,206
6581565,222,0,1,0.5,-1,2,1,0.5,206
6582975,223,1,1,-0.5,-1,1,1,-0.5,207
6582975,223,0,1,0.5,-1,2,1,-0.5,207
6582975,223,0,1,-0.5,-1,1,1,0.5,207
6582975,223,0,1,0.5,-1,2,1,0.5,207
6582993,224,1,1,-0.5,-1,1,1,-0.5,208
6582993,224,0,1,0.5,-1,2,1,-0.5,208
6582993,224,1,1,-0.5,-1,1,1,0.5,208
6582993,224,0,1,0.5,-1,2,1,0.5,208
6583071,225,0,1,-0.5,-1,1,1,-0.5,209
6583071,225,1,1,0.5,-1,2,1,-0.5,209
6583071,225,1,1,-0.5,-1,1,1,0.5,209
6583071,225,0,1,0.5,-1,2,1,0.5,209
6583161,226,1,1,-0.5,-1,1,1,-0.5,210
6583161,226,0,1,0.5,-1,2,1,-0.5,210
6583161,226,1,1,-0.5,-1,1,1,0.5,210
6583161,226,0,1,0.5,-1,2,1,0.5,210
6576641,227,1,1,-0.5,-1,1,1,-0.5,211
6576641,227,1,1,0.5,-1,2,1,-0.5,211
6576641,227,1,1,-0.5,-1,1,1,0.5,211
6576641,227,0,1,0.5,-1,2,1,0.5,211
6576782,228,1,1,-0.5,-1,1,1,-0.5,212
6576782,228,1,1,0.5,-1,2,1,-0.5,212
6576782,228,0,1,-0.5,-1,1,1,0.5,212
6576782,228,1,1,0.5,-1,2,1,0.5,212
6577300,229,1,1,-0.5,-1,1,1,-0.5,213
6577300,229,0,1,0.5,-1,2,1,-0.5,213
6577300,229,1,1,-0.5,-1,1,1,0.5,213
6577300,229,0,1,0.5,-1,2,1,0.5,213
6577365,230,1,1,-0.5,-1,1,1,-0.5,214
6577365,230,1,1,0.5,-1,2,1,-0.5,214
6577365,230,1,1,-0.5,-1,1,1,0.5,214
6577365,230,0,1,0.5,-1,2,1,0.5,214
6577337,231,1,1,-0.5,-1,1,1,-0.5,215
6577337,231,1,1,0.5,-1,2,1,-0.5,215
6577337,231,1,1,-0.5,-1,1,1,0.5,215
6577337,231,1,1,0.5,-1,2,1,0.5,215
6577434,232,1,1,-0.5,-1,1,1,-0.5,216
6577434,232,1,1,0.5,-1,2,1,-0.5,216
6577434,232,1,1,-0.5,-1,1,1,0.5,216
6577434,232,1,1,0.5,-1,2,1,0.5,216
6578123,233,1,1,-0.5,-1,1,1,-0.5,217
6578123,233,0,1,0.5,-1,2,1,-0.5,217
6578123,233,1,1,-0.5,-1,1,1,0.5,217
6578123,233,1,1,0.5,-1,2,1,0.5,217
6581418,235,1,1,-0.5,-1,1,1,-0.5,218
6581418,235,0,1,0.5,-1,2,1,-0.5,218
6581418,235,1,1,-0.5,-1,1,1,0.5,218
6581418,235,1,1,0.5,-1,2,1,0.5,218
6581475,236,1,1,-0.5,-1,1,1,-0.5,219
6581475,236,1,1,0.5,-1,2,1,-0.5,219
6581475,236,0,1,-0.5,-1,1,1,0.5,219
6581475,236,1,1,0.5,-1,2,1,0.5,219
6582999,237,1,1,-0.5,-1,1,1,-0.5,220
6582999,237,1,1,0.5,-1,2,1,-0.5,220
6582999,237,1,1,-0.5,-1,1,1,0.5,220
6582999,237,1,1,0.5,-1,2,1,0.5,220
6583117,238,1,1,-0.5,-1,1,1,-0.5,221
6583117,238,0,1,0.5,-1,2,1,-0.5,221
6583117,238,0,1,-0.5,-1,1,1,0.5,221
6583117,238,1,1,0.5,-1,2,1,0.5,221
6583137,239,1,1,-0.5,-1,1,1,-0.5,222
6583137,239,0,1,0.5,-1,2,1,-0.5,222
6583137,239,0,1,-0.5,-1,1,1,0.5,222
6583137,239,0,1,0.5,-1,2,1,0.5,222
6583156,240,1,1,-0.5,-1,1,1,-0.5,223
6583156,240,0,1,0.5,-1,2,1,-0.5,223
6583156,240,1,1,-0.5,-1,1,1,0.5,223
6583156,240,1,1,0.5,-1,2,1,0.5,223
6583891,241,1,1,-0.5,-1,1,1,-0.5,224
6583891,241,1,1,0.5,-1,2,1,-0.5,224
6583891,241,1,1,-0.5,-1,1,1,0.5,224
6583891,241,0,1,0.5,-1,2,1,0.5,224
